t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
169.447,1,0.682,-4.99,2.8,4,76.8,20.89,0.1917,-0.0329,0.16,-0.002,-0.028,0.692,-0.377,-21.77,11.59,1,3.49,1,0.777,3.39,-1.95,-2.788,1,5,0.1648,0.1592,0.1555,0.1592
169.508,1,0.665,-4.24,2.74,4,77.8,20.56,0.2056,-0.0396,0.168,-0.002,0.009,0.701,-0.381,-21.6,11.59,1,3.49,1,0.754,35.38,-10.75,0.0,0,5,0.1739,0.1628,0.1684,0.1665
169.545,1,0.666,-4.24,2.58,4,77.9,20.56,0.2005,-0.0448,0.174,0.0,0.019,0.708,-0.384,-21.66,11.59,1,3.49,1,0.737,7.76,-2.09,4.059,1,5,0.1739,0.1721,0.1776,0.1739
169.607,1,0.604,-3.49,6.21,4,78.4,21.1,0.1862,-0.0345,0.185,-0.005,0.045,0.718,-0.388,-21.77,11.59,1,3.49,1,0.347,4.21,-1.84,-2.962,1,4,0.1944,0.1777,0.1833,0.1851
169.645,1,0.672,-3.24,2.61,4,78.7,20.52,0.1862,-0.1439,0.187,-0.003,-0.082,0.725,-0.391,-21.77,11.59,1,3.49,1,0.346,5.41,0.03,-4.788,1,4,0.1962,0.1796,0.1888,0.1833
169.707,1,0.683,-3.74,2.79,4,78.7,20.69,0.1381,-0.0293,0.19,0.001,-0.059,0.736,-0.395,-22.12,11.59,1,4.8,1,0.346,5.41,0.03,-4.788,1,4,0.1916,0.1842,0.1971,0.1861
169.74,1,0.685,-3.49,2.21,4,79.5,20.76,0.1284,-0.023,0.19,-0.002,-0.009,0.743,-0.398,-22.23,11.59,1,4.8,1,0.346,5.41,0.03,-4.788,1,4,0.1988,0.1749,0.2007,0.186
169.777,1,0.668,-3.74,2.54,4,80.1,20.51,0.1284,-0.0142,0.183,-0.001,-0.108,0.75,-0.401,-22.35,11.59,1,4.8,1,0.35,0.6,-9.26,-3.788,1,4,0.1978,0.1646,0.2034,0.1812
169.807,1,0.681,-3.74,2.09,4,78.2,20.56,0.1419,-0.0224,0.179,0.0,-0.149,0.753,-0.402,-22.52,11.59,1,4.8,1,0.35,0.6,-9.26,-3.788,1,4,0.1888,0.1555,0.2036,0.1685
169.846,1,0.675,-3.99,1.77,4,78.1,20.89,0.1563,-0.0164,0.174,0.005,-0.102,0.759,-0.404,-22.8,11.59,1,4.8,1,0.339,3.61,-7.76,-7.784,1,4,0.1778,0.1574,0.2001,0.1593
169.88,1,0.683,-4.49,1.57,4,78.1,20.69,0.1446,-0.0029,0.17,0.006,-0.092,0.765,-0.407,-23.15,11.59,1,2.95,1,0.738,31.02,-8.98,0.0,0,5,0.1798,0.1594,0.1928,0.1483
169.907,1,0.682,-4.24,0.99,4,78.5,20.51,0.1585,0.0044,0.166,0.005,-0.039,0.768,-0.408,-23.2,11.59,1,2.95,1,0.738,31.02,-8.98,0.0,0,5,0.1816,0.1557,0.1872,0.1409
169.94,1,0.67,-4.74,1.9,4,77.6,20.69,0.1655,0.0141,0.159,0.005,-0.082,0.774,-0.41,-23.32,11.59,1,2.95,1,0.738,31.02,-8.98,0.0,0,5,0.1788,0.1475,0.1806,0.1309
169.977,1,0.674,-4.74,1.19,4,76.7,20.56,0.1798,-0.0065,0.155,0.003,-0.091,0.78,-0.413,-23.49,11.59,1,2.95,1,0.738,31.02,-8.98,0.0,0,5,0.1674,0.1454,0.1711,0.1362
170.008,1,0.679,-4.74,0.8,4,77.5,20.52,0.1936,0.01,0.154,0.003,-0.051,0.783,-0.414,-23.55,11.59,1,2.95,1,0.345,1.8,-6.58,0.121,1,4,0.1618,0.1471,0.1655,0.1398
170.046,1,0.668,-4.49,0.94,4,77.6,20.69,0.1982,0.0202,0.153,-0.002,-0.009,0.788,-0.417,-23.61,11.59,1,2.95,1,0.783,6.3,-9.3,2.582,1,5,0.1608,0.1515,0.1515,0.1497
170.079,1,0.671,-4.24,0.68,4,77.5,20.56,0.1982,0.013,0.157,-0.002,0.074,0.794,-0.419,-23.55,11.59,1,0.92,1,0.344,3.61,-9.18,0.0,0,4,0.1591,0.161,0.1499,0.1591
170.108,1,0.667,-4.24,0.92,4,77.4,20.52,0.2119,0.0166,0.162,-0.001,0.094,0.797,-0.42,-23.43,11.59,1,0.92,1,0.344,3.61,-9.18,0.0,0,4,0.1592,0.1666,0.1536,0.1666
170.14,1,0.677,-3.74,1.22,4,78.1,20.52,0.2166,0.0089,0.169,0.001,-0.014,0.804,-0.423,-23.32,11.59,1,0.92,1,0.344,3.61,-9.18,0.0,0,4,0.1585,0.177,0.1622,0.177
170.172,1,0.68,-3.49,0.81,4,77.0,20.77,0.2186,-0.0063,0.174,0.001,-0.014,0.808,-0.425,-23.32,11.59,1,0.92,1,0.344,3.61,-9.18,0.0,0,4,0.1626,0.1827,0.1681,0.1827
170.208,1,0.686,-3.24,0.85,4,76.0,20.69,0.2191,0.0041,0.185,-0.002,0.045,0.815,-0.428,-23.26,11.59,1,0.92,1,0.344,3.61,-9.18,0.0,0,4,0.1844,0.1935,0.1716,0.1899
170.239,1,0.673,-2.75,1.05,4,76.0,20.95,0.2203,0.0001,0.194,-0.002,0.055,0.822,-0.431,-23.15,11.59,1,0.92,1,0.344,3.61,-9.18,0.0,0,4,0.1943,0.2017,0.1833,0.198
170.278,1,0.653,-2.5,1.11,4,77.7,20.56,0.2178,-0.0109,0.204,0.002,-0.079,0.83,-0.434,-23.15,11.6,1,0.98,1,0.786,11.15,0.99,2.573,1,5,0.1978,0.2145,0.1978,0.2052
170.311,1,0.582,-2.75,1.35,4,76.5,20.95,0.1985,-0.0123,0.204,0.002,-0.1,0.834,-0.436,-23.26,11.6,1,0.98,1,0.808,8.24,4.15,-2.603,1,5,0.1953,0.21,0.2026,0.21
170.347,1,0.61,-2.75,1.4,4,75.6,20.69,0.1747,-0.0117,0.21,0.001,-0.015,0.841,-0.439,-23.26,11.6,1,0.98,1,0.741,13.09,1.13,3.24,1,5,0.2065,0.2138,0.2083,0.2101
170.412,1,0.607,-2.25,1.06,4,75.9,20.52,0.1385,-0.0061,0.207,0.001,0.009,0.853,-0.444,-23.26,11.6,1,0.98,1,0.335,10.22,0.34,-3.815,1,4,0.2071,0.2034,0.2126,0.2034
170.44,1,0.677,-2.25,0.84,4,75.7,20.78,0.1267,-0.0032,0.202,0.003,-0.106,0.86,-0.447,-23.38,11.6,1,0.98,1,0.335,10.22,0.34,-3.815,1,4,0.196,0.1923,0.2163,0.2015
170.478,1,0.687,-2.5,0.73,4,75.9,20.89,0.141,0.0003,0.196,-0.0,0.007,0.867,-0.45,-23.49,11.6,1,1.34,1,0.335,10.22,0.34,-3.815,1,4,0.1996,0.1848,0.207,0.194
170.507,1,0.687,-2.25,0.49,4,77.2,20.69,0.1175,0.0086,0.195,-0.002,0.004,0.871,-0.452,-23.43,11.6,1,1.34,1,0.723,14.06,1.33,6.592,1,5,0.2017,0.185,0.2017,0.1924
170.54,1,0.681,-2.25,0.82,4,77.3,20.52,0.1055,0.0107,0.184,0.001,-0.054,0.877,-0.454,-23.55,11.6,1,1.34,1,0.723,14.06,1.33,6.592,1,5,0.1939,0.1791,0.1902,0.1717
170.578,1,0.692,-2.5,0.4,4,77.6,20.77,0.09,0.0053,0.172,0.007,-0.102,0.883,-0.457,-23.72,11.6,1,1.34,1,0.336,9.01,2.6,0.559,1,4,0.1754,0.1736,0.1847,0.1551
170.607,1,0.68,-2.75,0.73,4,77.7,20.78,0.1038,0.0158,0.168,0.008,-0.081,0.887,-0.458,-23.84,11.6,1,1.34,1,0.336,9.01,2.6,0.559,1,4,0.1716,0.1698,0.1827,0.1476
170.64,1,0.682,-2.5,0.41,4,77.6,20.76,0.1108,0.0129,0.164,0.004,-0.014,0.893,-0.461,-23.89,11.6,1,1.34,1,0.336,9.01,2.6,0.559,1,4,0.1743,0.1616,0.1743,0.1453
170.679,1,0.674,-2.75,1.44,4,77.2,20.84,0.125,0.0143,0.156,0.001,-0.029,0.898,-0.463,-23.95,11.6,1,1.59,1,0.337,9.01,-0.9,-3.829,1,4,0.1642,0.1461,0.1678,0.1443
170.748,1,0.677,-3.24,0.22,4,77.2,20.69,0.1528,-0.0088,0.138,0.001,-0.1,0.905,-0.466,-24.18,11.6,1,1.59,1,0.345,7.81,-2.09,-3.838,1,4,0.1305,0.125,0.1525,0.1433
170.777,1,0.682,-3.49,0.47,4,77.1,20.89,0.1585,0.026,0.132,0.0,0.008,0.91,-0.468,-24.35,11.6,1,1.59,1,0.783,8.72,-2.56,-0.121,1,5,0.1332,0.1258,0.1388,0.1295
170.81,1,0.687,-3.24,0.22,4,77.8,20.69,0.1722,0.0212,0.131,0.001,-0.005,0.913,-0.469,-24.35,11.6,1,1.59,1,0.349,6.61,-3.78,-6.663,1,4,0.1349,0.1293,0.1349,0.1238
170.839,1,0.693,-3.74,0.07,4,77.7,20.69,0.1604,0.0245,0.129,0.002,0.044,0.917,-0.471,-24.29,11.6,1,1.59,1,0.349,6.61,-3.78,-6.663,1,4,0.1347,0.1347,0.1273,0.1181
170.878,1,0.692,-3.74,0.01,4,77.2,20.56,0.1358,0.034,0.13,0.0,0.008,0.922,-0.474,-24.29,11.6,1,0.8,1,0.349,6.61,-3.78,-6.663,1,4,0.1311,0.1367,0.1237,0.1182
170.91,1,0.69,-3.49,-0.12,4,75.7,20.89,0.1496,0.0346,0.131,-0.002,0.05,0.924,-0.475,-24.24,11.6,1,0.8,1,0.749,12.12,-2.89,1.445,1,5,0.1275,0.133,0.1238,0.1386
170.939,1,0.695,-2.99,-0.05,4,75.4,20.89,0.1565,0.0344,0.13,-0.003,0.008,0.929,-0.477,-24.12,11.6,1,0.8,1,0.749,12.12,-2.89,1.445,1,5,0.1238,0.1293,0.1238,0.1423
170.977,1,0.689,-2.99,0.28,4,75.5,21.04,0.1708,0.0268,0.13,-0.001,0.006,0.934,-0.479,-24.18,11.6,1,0.8,1,0.35,7.81,-2.07,-3.838,1,4,0.1221,0.1332,0.124,0.1406
171.012,1,0.686,-2.75,0.28,4,75.2,20.95,0.1585,0.0194,0.131,-0.0,0.085,0.936,-0.48,-24.12,11.6,1,0.8,1,0.346,7.81,-2.07,-3.838,1,4,0.1258,0.1369,0.124,0.1369
171.106,1,0.677,-1.75,0.72,4,74.7,20.69,0.1587,0.0172,0.136,0.001,0.055,0.949,-0.486,-23.84,11.6,1,0.8,1,0.35,9.01,-0.82,-3.829,1,4,0.1275,0.1441,0.1312,0.1423
171.139,1,0.687,-1.25,0.72,4,76.2,20.69,0.1587,-0.0058,0.135,0.002,-0.128,0.954,-0.488,-23.84,11.6,1,0.8,1,0.35,9.01,-0.82,-3.829,1,4,0.1256,0.1403,0.133,0.1403
171.176,1,0.667,-2.0,0.93,4,76.7,21.03,0.1587,-0.0103,0.138,0.0,0.036,0.959,-0.49,-23.95,11.6,1,0.8,1,0.334,9.01,2.17,-2.423,1,4,0.1275,0.1441,0.1349,0.1404
171.277,1,0.655,-1.75,0.84,4,77.5,20.69,0.1938,-0.0086,0.146,0.001,0.053,0.973,-0.496,-23.72,11.61,1,1.37,1,0.354,9.62,-1.73,-1.356,1,4,0.1413,0.1504,0.1431,0.1486
171.339,1,0.665,-1.0,0.44,4,77.3,20.89,0.2144,-0.0107,0.156,0.0,-0.019,0.982,-0.5,-23.66,11.61,1,1.37,1,0.354,9.62,-1.73,-1.356,1,4,0.1486,0.1596,0.1523,0.1633
171.376,1,0.659,-0.75,0.69,4,77.6,21.0,0.2164,-0.0072,0.168,-0.003,-0.022,0.988,-0.503,-23.61,11.61,1,1.37,1,0.357,11.42,1.62,2.571,1,4,0.1651,0.1706,0.1596,0.1761
171.439,1,0.659,-0.75,0.91,4,79.4,20.69,0.2056,-0.0158,0.188,-0.002,0.102,0.999,-0.508,-23.43,11.61,1,1.37,1,0.356,11.42,1.95,-0.91,1,4,0.1869,0.1906,0.1813,0.1943
171.477,1,0.672,-0.25,0.32,4,79.3,20.69,0.2152,-0.0226,0.195,-0.0,0.008,1.006,-0.511,-23.38,11.61,1,1.37,1,0.732,62.04,-6.21,0.0,0,5,0.1904,0.1978,0.1904,0.1997
171.64,1,0.513,0.5,1.13,3,78.7,20.96,0.1833,-0.0071,0.203,0.003,-0.048,1.032,-0.523,-23.26,11.61,1,1.37,1,0.334,13.22,3.27,-3.757,1,4,0.1941,0.2071,0.2052,0.2071
171.74,1,0.591,1.5,1.37,4,78.7,21.03,0.1742,-0.0354,0.193,0.0,-0.015,1.05,-0.53,-23.2,11.61,1,3.74,1,0.349,7.21,-4.16,-1.452,1,4,0.1961,0.1943,0.1924,0.1887
171.776,1,0.567,1.0,1.2,4,78.8,21.03,0.1497,-0.0487,0.184,0.006,-0.045,1.057,-0.533,-23.38,11.61,1,3.74,1,0.8,11.63,-10.57,1.741,1,5,0.1812,0.1904,0.1904,0.1757
171.811,1,0.516,1.0,0.9,3,78.5,20.81,0.1259,-0.0339,0.176,0.003,-0.066,1.063,-0.536,-23.55,11.61,1,3.74,1,0.363,5.41,-11.26,0.0,0,4,0.174,0.1759,0.1833,0.1722
171.84,1,0.52,0.75,0.9,3,78.6,20.57,0.1328,-0.0285,0.173,0.002,-0.028,1.066,-0.537,-23.61,11.61,1,3.74,1,0.363,5.41,-11.26,0.0,0,4,0.1776,0.1684,0.1813,0.1647
171.876,1,0.527,0.75,0.54,3,78.2,20.57,0.1472,-0.027,0.164,-0.0,0.013,1.072,-0.539,-23.66,11.61,1,3.74,1,0.827,10.66,-11.37,0.069,1,5,0.1758,0.1591,0.1776,0.161
171.909,1,0.527,1.0,0.96,3,77.5,20.96,0.1608,-0.0199,0.158,0.002,0.016,1.075,-0.54,-23.61,11.61,1,3.35,1,0.857,10.18,-11.81,-0.956,1,5,0.1646,0.1461,0.1738,0.1479
171.939,1,0.535,1.0,0.61,3,77.6,20.96,0.1678,-0.0342,0.148,0.005,-0.115,1.08,-0.543,-23.84,11.61,1,3.35,1,0.857,10.18,-11.81,-0.956,1,5,0.1479,0.1405,0.1646,0.1387
171.975,1,0.53,1.0,-0.11,3,77.1,20.96,0.1821,-0.0259,0.146,0.005,-0.076,1.083,-0.544,-23.95,11.61,1,3.35,1,0.388,5.41,-12.69,-3.601,1,4,0.1499,0.1406,0.161,0.1332
172.008,1,0.534,0.75,0.19,3,75.9,20.46,0.166,-0.0066,0.143,0.003,-0.03,1.088,-0.546,-24.01,11.61,1,3.35,1,0.387,7.81,-8.42,0.0,0,4,0.1536,0.1425,0.1481,0.1259
172.074,1,0.521,1.0,1.62,4,71.8,21.03,0.1868,-0.0115,0.146,0.001,0.025,1.096,-0.549,-24.01,11.61,1,3.35,1,0.857,12.12,-7.58,2.673,1,5,0.1479,0.1442,0.1498,0.1405
172.139,1,0.628,1.0,0.54,4,71.6,20.5,0.1509,-0.0471,0.152,0.005,-0.06,1.106,-0.554,-23.95,11.61,1,1.94,1,0.389,8.41,-8.28,-6.214,1,4,0.1465,0.159,0.1555,0.1465
172.171,1,0.519,1.25,0.31,3,70.3,20.46,0.1269,-0.0202,0.153,0.003,0.01,1.109,-0.555,-24.01,11.61,1,1.94,1,0.389,8.41,-8.28,-6.214,1,4,0.153,0.1601,0.153,0.1476
172.24,1,0.66,1.25,0.11,4,71.6,20.52,0.1101,-0.0174,0.158,-0.001,0.011,1.121,-0.56,-24.06,11.61,1,1.94,1,0.923,8.24,-5.87,0.0,0,5,0.1638,0.1527,0.1601,0.1546
172.275,1,0.665,1.25,0.31,4,71.4,20.45,0.1242,-0.0138,0.15,0.005,-0.065,1.126,-0.562,-24.06,11.6,1,1.39,1,0.918,8.24,-5.86,-4.678,1,5,0.1406,0.1443,0.1647,0.1499
172.374,1,0.614,1.0,-0.07,4,68.5,20.32,0.1209,-0.0174,0.129,0.005,0.036,1.136,-0.566,-24.35,11.6,1,1.39,1,0.895,8.72,-8.66,0.0,0,5,0.1267,0.1303,0.1377,0.1211
172.404,1,0.616,1.0,-0.33,4,67.2,20.2,0.1277,-0.0068,0.124,0.002,0.01,1.14,-0.568,-24.35,11.6,1,1.39,1,0.895,8.72,-8.66,0.0,0,5,0.1277,0.1259,0.1259,0.1148
172.446,1,0.591,0.75,-0.22,4,67.9,19.72,0.1487,-0.0011,0.121,0.001,0.001,1.145,-0.57,-24.35,11.6,1,1.39,1,0.896,10.18,-1.59,-4.115,1,5,0.124,0.1185,0.1259,0.1148
172.471,1,0.63,1.0,-0.4,4,70.9,19.91,0.1497,-0.0005,0.12,0.002,-0.016,1.147,-0.571,-24.35,11.6,1,1.39,1,0.896,10.18,-1.59,-4.115,1,5,0.1166,0.1185,0.1259,0.1185
172.544,1,0.7,0.75,-0.2,4,75.5,20.16,0.1255,-0.001,0.118,0.0,-0.043,1.156,-0.575,-24.35,11.6,1,-0.77,1,0.862,14.06,2.8,-5.511,1,5,0.1198,0.1217,0.1161,0.1161
172.574,1,0.698,0.75,-0.2,4,73.8,20.16,0.1055,-0.0024,0.123,-0.003,-0.032,1.16,-0.577,-24.41,11.6,1,-0.77,1,0.862,14.06,2.8,-5.511,1,5,0.1253,0.1253,0.1143,0.1198
172.676,1,0.709,0.75,-0.11,4,76.6,19.95,0.1406,-0.0021,0.117,0.002,-0.029,1.171,-0.582,-24.47,11.62,1,-2.08,1,0.878,14.06,6.14,-3.212,1,5,0.1158,0.1139,0.125,0.1139
172.743,1,0.721,0.75,-0.28,4,75.1,19.95,0.1614,-0.0039,0.112,0.003,0.004,1.177,-0.585,-24.41,11.62,1,-2.08,1,0.872,14.06,6.18,-3.217,1,5,0.1122,0.1122,0.1177,0.1067
172.777,1,0.698,-0.25,0.09,4,73.0,20.16,0.1753,0.0007,0.117,0.002,-0.073,1.182,-0.587,-24.64,11.62,1,-2.08,1,0.86,13.09,7.39,-1.571,1,5,0.1184,0.124,0.1147,0.111
172.876,1,0.654,-0.25,-0.96,4,74.9,20.16,0.2037,0.001,0.151,-0.002,0.006,1.195,-0.593,-24.58,11.62,1,-2.08,1,0.855,13.09,5.38,-2.607,1,5,0.1478,0.1478,0.1497,0.1589
172.91,1,0.55,0.0,-0.71,3,74.6,19.85,0.1795,0.0291,0.158,0.0,0.033,1.199,-0.595,-24.52,11.62,1,-2.08,1,0.856,13.09,5.39,-2.601,1,5,0.1514,0.1588,0.157,0.1644
172.943,1,0.552,0.25,-0.3,3,75.0,19.85,0.1864,0.0196,0.17,-0.0,0.003,1.205,-0.598,-24.47,11.62,1,-2.08,1,0.848,13.09,6.49,-3.629,1,5,0.168,0.1736,0.1662,0.1736
172.975,1,0.547,-0.25,-0.32,3,74.2,19.59,0.1651,0.0042,0.181,-0.003,0.011,1.212,-0.601,-24.47,11.62,1,-2.08,1,0.826,14.54,4.49,-4.953,1,5,0.1791,0.1828,0.1736,0.1884
173.042,1,0.664,-0.25,-0.73,4,74.5,19.87,0.1443,0.0101,0.186,-0.004,0.046,1.222,-0.606,-24.41,11.62,1,-2.08,1,0.816,17.93,19.18,0.0,0,5,0.1847,0.181,0.1828,0.1958
173.071,1,0.663,0.0,-0.5,4,75.6,19.91,0.1582,0.0204,0.183,-0.004,0.046,1.225,-0.607,-24.35,11.62,1,-2.08,1,0.816,17.93,19.18,0.0,0,5,0.1827,0.1753,0.1827,0.1919
173.175,1,0.547,0.0,-0.1,3,73.2,19.59,0.1633,0.0123,0.163,-0.006,0.095,1.243,-0.616,-24.29,11.62,1,-2.01,1,0.793,17.93,19.92,0.0,0,5,0.1645,0.1645,0.1497,0.1718
173.244,1,0.55,0.5,0.03,3,74.0,19.59,0.1384,0.002,0.16,-0.002,0.03,1.252,-0.62,-24.12,11.62,1,-2.01,1,0.756,14.54,22.29,0.0,0,5,0.1534,0.1645,0.1515,0.1718
173.27,1,0.62,0.5,-0.3,4,74.3,19.91,0.1456,-0.0069,0.159,-0.003,-0.033,1.254,-0.621,-24.12,11.62,1,-2.01,1,0.756,14.54,22.29,0.0,0,5,0.1533,0.1625,0.1496,0.1699
173.31,1,0.658,0.75,-0.66,4,75.2,20.03,0.1218,0.0002,0.157,-0.005,0.04,1.26,-0.624,-24.06,11.6,1,1.64,1,0.765,13.09,22.08,0.0,0,5,0.1552,0.1626,0.1423,0.1682
173.374,1,0.689,1.0,0.18,4,76.7,19.91,0.1433,0.0068,0.15,-0.001,0.059,1.271,-0.629,-23.89,11.6,1,1.64,1,0.771,11.15,22.14,0.0,0,5,0.1535,0.1553,0.1461,0.1572
173.411,1,0.551,1.0,0.25,3,77.1,19.85,0.1465,-0.0145,0.147,0.0,-0.033,1.274,-0.63,-23.89,11.6,1,1.64,1,0.767,11.15,26.47,0.0,0,5,0.1462,0.148,0.1462,0.1462
173.437,1,0.557,1.0,0.25,3,75.4,19.85,0.1345,-0.0154,0.142,0.001,-0.093,1.279,-0.632,-24.06,11.6,1,1.64,1,0.767,11.15,26.47,0.0,0,5,0.137,0.1444,0.1407,0.1444
173.477,1,0.641,0.75,-0.64,4,77.1,20.33,0.1204,-0.0145,0.139,0.0,-0.012,1.284,-0.635,-24.18,11.6,1,5.86,1,0.764,6.3,23.5,0.0,0,5,0.1409,0.1446,0.1334,0.1372
173.51,1,0.6,0.75,-0.6,4,78.0,20.16,0.1178,0.0055,0.138,0.001,-0.004,1.286,-0.636,-24.18,11.6,1,5.86,1,0.739,4.36,26.9,0.0,0,5,0.1389,0.1408,0.1371,0.1352
173.571,1,0.55,0.75,-0.17,3,76.7,19.85,0.09,0.0038,0.135,0.003,0.005,1.294,-0.639,-24.18,11.6,1,5.86,1,0.736,1.45,25.44,0.0,0,5,0.1331,0.1294,0.1461,0.1313
173.773,1,0.545,0.75,-0.17,3,75.7,19.85,0.0925,-0.0037,0.105,0.005,-0.023,1.314,-0.647,-24.52,11.6,1,9.09,1,0.755,-5.33,32.07,0.0,0,5,0.1091,0.1072,0.1128,0.0906
173.943,1,0.544,0.5,-0.59,3,75.4,19.85,0.0925,-0.0037,0.083,0.003,-0.063,1.328,-0.653,-24.98,11.6,1,12.99,1,0.78,-13.57,35.84,0.0,0,5,0.0851,0.0814,0.0907,0.0759
173.973,1,0.543,0.25,-0.56,3,76.0,20.2,0.0925,0.0065,0.084,0.002,-0.062,1.33,-0.654,-25.04,11.6,1,12.99,1,0.777,-14.06,36.53,0.0,0,5,0.0888,0.0851,0.087,0.074
174.042,1,0.54,0.25,-0.65,3,77.7,20.44,0.0925,0.0084,0.087,0.001,0.012,1.336,-0.657,-25.1,11.6,1,12.99,1,0.803,-17.93,36.68,0.0,0,5,0.0926,0.087,0.0907,0.0796
174.076,1,0.544,0.25,-0.65,3,77.0,20.44,0.0925,0.0097,0.088,0.002,-0.004,1.338,-0.658,-25.1,11.6,1,12.99,1,0.803,-17.93,36.68,0.0,0,5,0.0889,0.0852,0.0945,0.0815
174.102,1,0.548,0.25,-0.65,3,75.7,20.44,0.0925,0.0096,0.086,0.005,-0.021,1.341,-0.659,-25.1,11.6,1,16.43,1,0.8,-18.42,35.75,0.0,0,5,0.0814,0.0851,0.0962,0.0814
174.17,1,0.543,0.25,-0.65,3,76.8,20.44,0.0925,0.0093,0.084,0.001,-0.002,1.346,-0.661,-25.1,11.6,1,16.43,1,0.802,-24.72,39.44,0.0,0,5,0.0814,0.0814,0.0888,0.0851
174.269,1,0.54,0.25,-0.65,3,78.1,20.44,0.0925,0.0092,0.08,0.002,0.005,1.353,-0.664,-25.15,11.6,1,16.43,1,0.816,-26.17,39.11,0.0,0,5,0.0759,0.0888,0.0759,0.0814
174.341,1,0.533,0.25,-1.27,3,77.1,20.46,0.0925,0.0092,0.088,-0.001,0.031,1.359,-0.668,-25.21,11.61,1,19.68,1,0.83,-26.17,37.38,0.0,0,5,0.0889,0.0889,0.0852,0.0889
174.375,1,0.509,0.25,-2.81,3,77.1,20.46,0.0925,0.02,0.088,0.002,0.006,1.363,-0.669,-25.21,11.61,1,19.68,1,0.842,-29.08,36.53,0.0,0,5,0.0833,0.0852,0.0963,0.0889
174.442,1,0.473,0.0,-3.85,3,78.9,21.02,0.0925,0.0469,0.087,0.003,-0.006,1.368,-0.671,-25.21,11.61,1,19.68,1,0.835,-28.6,34.25,0.0,0,5,0.0845,0.0845,0.0955,0.0845
174.478,1,0.484,0.0,-3.59,3,79.4,21.02,0.0925,0.0678,0.088,0.0,0.028,1.371,-0.673,-25.21,11.61,1,19.76,1,0.827,-28.11,35.38,0.0,0,5,0.0881,0.0881,0.0881,0.0881
174.541,1,0.487,0.5,-2.52,3,79.8,23.87,0.0925,0.0629,0.087,0.001,0.059,1.376,-0.675,-24.98,11.61,1,19.76,1,0.816,-26.66,35.79,0.0,0,5,0.0822,0.095,0.0804,0.0895
174.64,1,0.543,1.0,-0.2,4,82.1,26.27,0.0925,0.0388,0.096,-0.002,0.017,1.384,-0.679,-24.92,11.61,1,19.76,1,0.831,-20.84,35.47,0.0,0,5,0.0972,0.1044,0.0846,0.099
174.676,1,0.544,1.0,0.49,4,82.4,26.31,0.09,-0.0072,0.095,-0.0,-0.001,1.388,-0.681,-24.87,11.61,1,24.01,1,0.842,-21.81,31.95,0.0,0,5,0.095,0.0933,0.0968,0.095
174.742,1,0.549,1.0,2.3,4,83.3,25.15,0.09,-0.0185,0.093,0.004,-0.009,1.393,-0.683,-24.92,11.61,1,24.01,1,0.839,-20.84,25.32,0.0,0,5,0.0866,0.0903,0.1032,0.0903
174.77,1,0.524,1.25,3.74,4,83.4,26.74,0.0925,-0.0498,0.092,0.004,0.0,1.395,-0.683,-24.92,11.61,1,24.01,1,0.839,-20.84,25.32,0.0,0,5,0.087,0.0888,0.1018,0.0888
174.873,1,0.469,0.5,9.07,4,83.1,29.1,0.0925,-0.0771,0.09,0.003,-0.099,1.403,-0.687,-25.1,11.61,1,24.01,1,0.839,-15.51,18.19,0.0,0,5,0.0889,0.0963,0.0889,0.0852
174.941,1,0.338,-3.99,18.45,3,83.2,30.61,0.09,-0.1614,0.094,-0.001,-0.053,1.41,-0.69,-25.38,11.61,1,28.18,1,0.852,-15.51,10.08,0.0,0,5,0.1053,0.0849,0.1016,0.0849
174.976,1,0.35,-4.74,19.61,3,83.6,32.44,0.0925,-0.2728,0.096,-0.0,-0.072,1.413,-0.692,-25.55,11.61,1,28.18,1,0.844,-15.51,10.07,0.0,0,5,0.1049,0.0773,0.1141,0.0883
175.009,1,0.396,-4.49,18.91,4,83.7,34.35,0.0925,-0.2889,0.097,-0.001,-0.054,1.415,-0.693,-25.61,11.61,1,28.18,1,0.842,-17.45,4.15,0.0,0,5,0.1049,0.0754,0.1159,0.0902
175.077,1,0.498,-3.74,25.52,4,84.6,27.41,0.09,-0.2848,0.093,-0.008,-0.131,1.422,-0.697,-26.07,11.61,1,37.1,1,0.857,-22.3,-10.33,0.0,0,5,0.1164,0.0591,0.1109,0.0868
175.177,1,0.537,-3.49,27.64,4,84.1,24.65,0.09,-0.4111,0.099,-0.007,-0.198,1.43,-0.702,-27.1,11.61,1,37.1,1,0.928,-29.57,-29.17,0.0,0,5,0.1443,0.0703,0.1147,0.0685
175.201,1,0.635,-3.99,28.32,5,83.8,27.95,0.0925,-0.4515,0.102,-0.006,-0.237,1.432,-0.703,-27.39,11.61,1,37.1,1,0.928,-29.57,-29.17,0.0,0,5,0.148,0.0722,0.1203,0.0685
175.241,1,0.628,-4.49,28.84,5,83.1,29.95,0.0925,-0.4573,0.108,-0.003,-0.246,1.436,-0.705,-28.02,11.61,1,37.1,1,0.924,-32.47,-36.04,0.0,0,5,0.1499,0.0685,0.1425,0.0722
